NR_TURNO,SG_UF,SG_UE,NM_MUNICIPIO,NR_ZONA,DS_CARGO,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,NM_PARTIDO,DS_COMPOSICAO_COLIGACAO,QT_VOTOS_NOMINAIS,QT_VOTOS_NOMINAIS_VALIDOS,DS_SIT_TOT_TURNO
1,MA,9059,SÃO BENEDITO DO RIO PRETO,73,Prefeito,FRANCISCO DE ASSIS FERNANDES SOUSA,ASSIS FERNANDES SOUSA,SOLIDARIEDADE,Solidariedade,SOLIDARIEDADE,70,70,NÃO ELEITO
1,MT,89877,ALTA FLORESTA,24,Prefeito,WELERSON DE OLIVEIRA DIAS,OLIVEIRA DIAS,PL,Partido Liberal,PL,5086,5086,NÃO ELEITO
1,GO,92614,BALIZA,35,Prefeito,DANIELE BARBOSA MAIA,DANIELE MAIA,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),238,238,NÃO ELEITO
1,RJ,59293,ITALVA,141,Prefeito,CLAUDINEI DE SOUZA MELO,CLAUDINEI MELO,AVANTE,AVANTE,AVANTE,180,180,NÃO ELEITO
1,MA,7765,JENIPAPO DOS VIEIRAS,97,Prefeito,HANDERSON NEPOMUCENO DE SÁ,HANDERSON CASCA DE BALA,UNIÃO,União Brasil,UNIÃO,3759,3759,NÃO ELEITO
1,MA,7684,IGARAPÉ DO MEIO,77,Prefeito,ANTONIO WALBER DOS SANTOS SOUSA,DR. WALBER,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS,147,147,NÃO ELEITO
1,PE,23736,CANHOTINHO,116,Prefeito,MARCILIO  JOSE ALBUQUERQUE PEREIRA,MARCILIO ALBUQUERQUE,PP,PROGRESSISTAS,PP,2225,2225,NÃO ELEITO
1,SP,62499,BOTUCATU,26,Prefeito,DOMINGOS NEVES DO NASCIMENTO,DOMINGOS NEVES,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),1695,1695,NÃO ELEITO
1,CE,14958,PACATUBA,57,Prefeito,LUIZ CLAUDIO ALVES BRITO,DOM CLAUDIO,MOBILIZA,Mobilização Nacional,MOBILIZA,44,44,NÃO ELEITO
1,CE,14613,MASSAPÊ,45,Prefeito,JOSE JÂNIO RICARDO,PASTOR JÂNIO,NOVO,Partido Novo,NOVO,143,143,NÃO ELEITO
1,SP,64114,FERNANDÓPOLIS,150,Prefeito,ADILSON LUIZ CAMPOS,ADILSON CAMPOS,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),1093,0,NÃO ELEITO
1,PR,77690,PIRAQUARA,155,Prefeito,JEAN CARLOS DA VEIGA DOS SANTOS,JEAN GALVAO,MDB,Movimento Democrático Brasileiro,MDB,3413,3413,NÃO ELEITO
1,PA,5754,URUARÁ,79,Prefeito,AVANILDO MOREIRA MATEUS,PROFESSOR AVANILDO MOREIRA,NOVO,Partido Novo,NOVO,124,124,NÃO ELEITO
1,MG,43591,CONGONHAS,85,Prefeito,ANIVALDO ANTONIO DOS SANTOS COELHO,COELHO,PDT,Partido Democrático Trabalhista,PDT,95,95,NÃO ELEITO
1,MG,46051,IGUATAMA,18,Prefeito,CHRISTIAN GONÇALVES,CHRISTIAN GONÇALVES,MOBILIZA,Mobilização Nacional,MOBILIZA,645,645,NÃO ELEITO
1,AL,27294,CAMPO GRANDE,20,Prefeito,ERALDO FERREIRA DA SILVA,ERALDO ROSA,CIDADANIA,Cidadania,Federação PSDB CIDADANIA(PSDB/CIDADANIA),113,113,NÃO ELEITO
1,SP,62243,IPIGUÁ,312,Prefeito,GETÚLIO JOSE DE SOUZA,GETÚLIO,PODE,Podemos,PODE,179,179,NÃO ELEITO
1,CE,15490,SÃO GONÇALO DO AMARANTE,36,Prefeito,LAMARKA LOPES PEREIRA,DRA LAMARKA,PL,Partido Liberal,PL,828,828,NÃO ELEITO
1,MG,42951,CARVALHOS,6,Prefeito,CARLOS STOESSEL VARGINHA OTOGALI,STOESSEL VARGINHA,PP,PROGRESSISTAS,PP,1000,1000,NÃO ELEITO
1,PI,10740,CAMPO LARGO DO PIAUÍ,49,Prefeito,MARIA JACI RODRIGUES SANTOS SOUSA,JACI SANTOS,MDB,Movimento Democrático Brasileiro,MDB,1761,1761,NÃO ELEITO
1,ES,57150,PEDRO CANÁRIO,27,Prefeito,ANTONIO LUIZ GARCIA DE FREITAS,DR. GARCIA,PDT,Partido Democrático Trabalhista,PDT,338,338,NÃO ELEITO
1,MG,47554,LAMBARI,159,Prefeito,JOSÉ BENEDITO DA SILVA,ZEZINHO DA CAIXA,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),247,247,NÃO ELEITO
1,AL,28916,SENADOR RUI PALMEIRA,51,Prefeito,ROGERIO AMARAL DA SILVA,ROGERIO AMARAL,PDT,Partido Democrático Trabalhista,PDT,284,284,NÃO ELEITO
1,AP,6050,MACAPÁ,10,Prefeito,GIANFRANCO GUSMAO DE AZEVEDO,GIANFRANCO,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,182,182,NÃO ELEITO
1,BA,37753,PARATINGA,173,Prefeito,MARCELO RODRIGUES DOS SANTOS,MARCELINHO,AVANTE,AVANTE,AVANTE,5363,5363,NÃO ELEITO
1,AM,98353,IRANDUBA,56,Prefeito,JOSE MARIA MUNIZ DE CASTRO,ZE MARIA MUNIZ,PSB,Partido Socialista Brasileiro,PSB,371,0,NÃO ELEITO
1,AP,6050,MACAPÁ,2,Prefeito,GIANFRANCO GUSMAO DE AZEVEDO,GIANFRANCO,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,378,378,NÃO ELEITO
1,SP,70998,SÃO JOSÉ DOS CAMPOS,411,Prefeito,WILSON CABRAL DE SOUSA JUNIOR,PROF WILSON CABRAL,PDT,Partido Democrático Trabalhista,PDT,1851,1851,NÃO ELEITO
1,SP,70998,SÃO JOSÉ DOS CAMPOS,282,Prefeito,WILSON CABRAL DE SOUSA JUNIOR,PROF WILSON CABRAL,PDT,Partido Democrático Trabalhista,PDT,820,820,NÃO ELEITO
1,SP,70998,SÃO JOSÉ DOS CAMPOS,127,Prefeito,WILSON CABRAL DE SOUSA JUNIOR,PROF WILSON CABRAL,PDT,Partido Democrático Trabalhista,PDT,3354,3354,NÃO ELEITO
1,SP,70998,SÃO JOSÉ DOS CAMPOS,412,Prefeito,WILSON CABRAL DE SOUSA JUNIOR,PROF WILSON CABRAL,PDT,Partido Democrático Trabalhista,PDT,2685,2685,NÃO ELEITO
1,MG,49557,PASSA VINTE,6,Prefeito,BRAULIO FONSECA RODRIGUES,BRÁULIO,PP,PROGRESSISTAS,PP,77,77,NÃO ELEITO
1,MG,41475,BOM DESPACHO,45,Prefeito,WENCESLAU SILVA ARAÚJO,PROFESSOR LAU,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),794,794,NÃO ELEITO
1,GO,92444,NOVO PLANALTO,55,Prefeito,FABRICIO SAMPAIO DA ROCHA,FABRICIO SAMPAIO,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),711,711,NÃO ELEITO
1,MT,89826,NOVA SANTA HELENA,23,Prefeito,LUZIA GUEDES CARRARA,LUZIA CARRARA,PL,Partido Liberal,PL,457,457,NÃO ELEITO
1,SP,64939,IBITINGA,49,Prefeito,JOSÉ GERALDO FÁBIO,PROFESSOR ZÉ GERALDO,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),1379,1379,NÃO ELEITO
1,PE,23000,QUIXABA,98,Prefeito,NEUDIRAN RODRIGUES DE MEDEIROS,NEUDIRAN,PSB,Partido Socialista Brasileiro,PSB,1277,1277,NÃO ELEITO
1,CE,15210,PORANGA,40,Prefeito,JOAO DAMASCENO CHAVES,DR. DAMASCENO,PSOL,Partido Socialismo e Liberdade,Federação PSOL REDE(PSOL/REDE),29,29,NÃO ELEITO
1,PR,74403,IRACEMA DO OESTE,120,Prefeito,DONIZETE LEMOS,DONIZETE LEMOS,PL,Partido Liberal,PL,922,922,NÃO ELEITO
1,PI,12181,CURRAL NOVO DO PIAUÍ,56,Prefeito,JOSÉ FRANCISCO DA COSTA FILHO,ZÉ FILHO,UNIÃO,União Brasil,UNIÃO,39,39,NÃO ELEITO
1,PE,24791,MACAPARANA,90,Prefeito,ADAIAS LUCENA DOS SANTOS,DR ADAIAS,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),134,134,NÃO ELEITO
1,PB,21733,SANTANA DOS GARROTES,66,Prefeito,AUGUSTO ANTAS DE SOUZA NETO,AUGUSTO ANTAS,MDB,Movimento Democrático Brasileiro,MDB,960,960,NÃO ELEITO
1,SP,67890,OSASCO,331,Prefeito,GLÓRIA GUILHERMINA BRAGA BRITO,GLÓRIA BRITO,PCO,Partido da Causa Operária,PCO,195,195,NÃO ELEITO
1,SP,67890,OSASCO,276,Prefeito,GLÓRIA GUILHERMINA BRAGA BRITO,GLÓRIA BRITO,PCO,Partido da Causa Operária,PCO,154,154,NÃO ELEITO
1,SP,67890,OSASCO,277,Prefeito,GLÓRIA GUILHERMINA BRAGA BRITO,GLÓRIA BRITO,PCO,Partido da Causa Operária,PCO,231,231,NÃO ELEITO
1,SP,67890,OSASCO,332,Prefeito,GLÓRIA GUILHERMINA BRAGA BRITO,GLÓRIA BRITO,PCO,Partido da Causa Operária,PCO,198,198,NÃO ELEITO
1,SP,67890,OSASCO,315,Prefeito,GLÓRIA GUILHERMINA BRAGA BRITO,GLÓRIA BRITO,PCO,Partido da Causa Operária,PCO,199,199,NÃO ELEITO
1,SP,67890,OSASCO,213,Prefeito,GLÓRIA GUILHERMINA BRAGA BRITO,GLÓRIA BRITO,PCO,Partido da Causa Operária,PCO,202,202,NÃO ELEITO
1,MG,49417,PARÁ DE MINAS,202,Prefeito,ANA PAULA COUTO GOMES,ANA PAULA COUTO,NOVO,Partido Novo,NOVO,3991,3991,NÃO ELEITO
1,CE,13285,PINDORETAMA,7,Prefeito,JEOVÁ DA SILVA,PASTOR JEOVÁ,PL,Partido Liberal,PL,80,80,NÃO ELEITO
1,SP,62316,BIRITIBA MIRIM,319,Prefeito,GERALDO MASÉLIO DOS SANTOS,GERALDO,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),329,329,NÃO ELEITO
1,SP,61514,APARECIDA D OESTE,232,Prefeito,ANTONIO VALDEMAR RIBEIRO,RATINHO DO PT,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),34,34,NÃO ELEITO
1,RJ,58971,SÃO GONÇALO,36,Prefeito,VIVIANE BATISTA CARVALHO DA SILVA,VIVIANE CARVALHO,MOBILIZA,Mobilização Nacional,MOBILIZA,1057,1057,NÃO ELEITO
1,RJ,58971,SÃO GONÇALO,132,Prefeito,VIVIANE BATISTA CARVALHO DA SILVA,VIVIANE CARVALHO,MOBILIZA,Mobilização Nacional,MOBILIZA,2200,2200,NÃO ELEITO
1,RJ,58971,SÃO GONÇALO,69,Prefeito,VIVIANE BATISTA CARVALHO DA SILVA,VIVIANE CARVALHO,MOBILIZA,Mobilização Nacional,MOBILIZA,559,559,NÃO ELEITO
1,RJ,58971,SÃO GONÇALO,133,Prefeito,VIVIANE BATISTA CARVALHO DA SILVA,VIVIANE CARVALHO,MOBILIZA,Mobilização Nacional,MOBILIZA,800,800,NÃO ELEITO
1,RJ,58971,SÃO GONÇALO,135,Prefeito,VIVIANE BATISTA CARVALHO DA SILVA,VIVIANE CARVALHO,MOBILIZA,Mobilização Nacional,MOBILIZA,830,830,NÃO ELEITO
1,RJ,58971,SÃO GONÇALO,68,Prefeito,VIVIANE BATISTA CARVALHO DA SILVA,VIVIANE CARVALHO,MOBILIZA,Mobilização Nacional,MOBILIZA,1232,1232,NÃO ELEITO
1,RJ,58971,SÃO GONÇALO,87,Prefeito,VIVIANE BATISTA CARVALHO DA SILVA,VIVIANE CARVALHO,MOBILIZA,Mobilização Nacional,MOBILIZA,699,699,NÃO ELEITO
1,PR,74195,ANDIRÁ,57,Prefeito,CELIO DE CASTRO,CELIO CASTRO,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),203,203,NÃO ELEITO
1,MG,44679,DORESÓPOLIS,220,Prefeito,PATRESE DA COSTA PEREIRA,PATRESE,PSD,Partido Social Democrático,PSD,655,655,NÃO ELEITO
1,PI,10103,BURITI DOS MONTES,34,Prefeito,WALDECY SOARES MONTE,WALDECY SOARES,PSD,Partido Social Democrático,PSD,296,296,NÃO ELEITO
1,MG,44610,DORES DE GUANHÃES,121,Prefeito,JOSE DAS DORES ALVES,DÔRO,PDT,Partido Democrático Trabalhista,PDT,1362,1362,NÃO ELEITO
1,SP,68578,PIEDADE,89,Prefeito,GEREMIAS RIBEIRO PINTO,GEREMIAS,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),2116,2116,NÃO ELEITO
1,SC,81345,TREVISO,92,Prefeito,ANDERSON DE FIGUEIREDO BROLESSI,ANDERSON BROLESSI,PDT,Partido Democrático Trabalhista,PDT,230,230,NÃO ELEITO
1,PE,26298,CAMARAGIBE,138,Prefeito,CARLOS FELIPE FELIX DANTAS,FELIPE DANTAS,PL,Partido Liberal,PL,4027,4027,NÃO ELEITO
1,PE,26298,CAMARAGIBE,127,Prefeito,CARLOS FELIPE FELIX DANTAS,FELIPE DANTAS,PL,Partido Liberal,PL,5599,5599,NÃO ELEITO
1,PR,76210,IVAÍ,36,Prefeito,PLINIO PEZZINI,PLINIO PEZZINI,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),269,269,NÃO ELEITO
1,SP,63177,CASA BRANCA,39,Prefeito,THIAGO LOPES DAMACENO,THIAGO DAMACENO,PL,Partido Liberal,PL,2066,2066,NÃO ELEITO
1,BA,33774,BOM JESUS DA LAPA,71,Prefeito,JOAO ALEXANDRE LEAO MAGALHAES,JOAOZINHO MAGALHAES,PRD,Partido Renovação Democrática,PRD,1471,1471,NÃO ELEITO
1,SP,65331,IRAPURU,196,Prefeito,ROSA PEDROZA CARVALHO DE OLIVEIRA CICERO,ROSINHA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),984,984,NÃO ELEITO
1,PB,19631,CABACEIRAS,62,Prefeito,JOZELANIA MACÊDO BERNARDO,TOCA,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),567,567,NÃO ELEITO
1,MG,50776,RAPOSOS,194,Prefeito,JOÃO BATISTA DA SILVA,PASTOR JOÃO SILVA,PL,Partido Liberal,PL,662,662,NÃO ELEITO
1,MT,90727,SAPEZAL,42,Prefeito,PATRESE ALMEIDA SILVA,PATRESE DO AÇAÍ,PRTB,Partido Renovador Trabalhista Brasileiro,PRTB,740,740,NÃO ELEITO
1,PR,75523,PONTAL DO PARANÁ,194,Prefeito,MARCELINO AKYO KOBATA,MARCELINO KOBATA,DC,Democracia Cristã,DC,17,0,NÃO ELEITO
1,CE,14974,PACOTI,5,Prefeito,SUELY MARIA NOGUEIRA DE SOUSA GUERRA,SUELY GUERRA,DC,Democracia Cristã,DC,8,0,NÃO ELEITO
1,MA,7412,BURITI,25,Prefeito,FRANCISCO ALEX RICARDO DOS SANTOS,ALEX MOTTA,DC,Democracia Cristã,DC,4,4,NÃO ELEITO
1,SP,71757,TAQUARITINGA,139,Prefeito,LUIS ROBERTO APARECIDO MICHELONI,DR MICHELONI,UNIÃO,União Brasil,UNIÃO,3388,3388,NÃO ELEITO
1,MG,40282,JAÍBA,63,Prefeito,ELIANA ALVES CAMARGO MELO,ELIANA CAMARGO,PP,PROGRESSISTAS,PP,1066,1066,NÃO ELEITO
1,SP,68918,PITANGUEIRAS,98,Prefeito,MARIA IGNÊS BIDIM SILVA,MARIA INÊS,PL,Partido Liberal,PL,600,600,NÃO ELEITO
1,MT,91855,TANGARÁ DA SERRA,19,Prefeito,NILVA ALVES DA SILVA,NILVINHA,PC do B,Partido Comunista do Brasil,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),636,636,NÃO ELEITO
1,BA,34134,CAMAÇARI,171,Prefeito,CLEITON SILVA DOS SANTOS,CLEITON SANTOS,PCO,Partido da Causa Operária,PCO,111,111,NÃO ELEITO
1,BA,34134,CAMAÇARI,170,Prefeito,CLEITON SILVA DOS SANTOS,CLEITON SANTOS,PCO,Partido da Causa Operária,PCO,38,38,NÃO ELEITO
1,ES,56936,SÃO GABRIEL DA PALHA,37,Prefeito,WANDERLEY HENRIQUE WOLFFGRAMM,WANDERLEY WOLFFGRAMM,PMB,Partido da Mulher Brasileira,PMB,443,443,NÃO ELEITO
1,RS,88773,SÃO LEOPOLDO,51,Prefeito,HITLER KLEBER PEDERSSETTI,HITLER PEDERSSETTI,PODE,Podemos,PODE,982,982,NÃO ELEITO
1,RS,88773,SÃO LEOPOLDO,73,Prefeito,HITLER KLEBER PEDERSSETTI,HITLER PEDERSSETTI,PODE,Podemos,PODE,1157,1157,NÃO ELEITO
1,SP,63355,CHARQUEADA,244,Prefeito,RAUL VERDI JUNIOR,JUNINHO VERDI,PV,Partido Verde,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),296,296,NÃO ELEITO
1,PA,4758,JACUNDÁ,69,Prefeito,DANIEL SIQUEIRA NEVES,DANIEL DOS ESTUDANTES,PSD,Partido Social Democrático,PSD,6414,6414,NÃO ELEITO
1,RS,87351,MACHADINHO,103,Prefeito,VOLNEI FRANCISCO CARPES,VOLNEI,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),237,237,NÃO ELEITO
1,PE,24392,INAJÁ,63,Prefeito,MANOEL ALVES NETO,NETINHO DO PT,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),91,91,NÃO ELEITO
1,SP,64033,EMBU-GUAÇU,370,Prefeito,JULIO CESAR CARDOSO DA ROCHA,JULINHO DA RADIO,AGIR,AGIR,AGIR,441,441,NÃO ELEITO
1,MG,48496,MONJOLOS,101,Prefeito,DENIO TASLEY ASSIS SILVA,DENIO,UNIÃO,União Brasil,UNIÃO,196,196,NÃO ELEITO
1,SP,62910,CAMPINAS,378,Prefeito,WILSON KELLER DE MATOS,WILSON MATOS,NOVO,Partido Novo,NOVO,1104,1104,NÃO ELEITO
1,SP,62910,CAMPINAS,33,Prefeito,WILSON KELLER DE MATOS,WILSON MATOS,NOVO,Partido Novo,NOVO,1776,1776,NÃO ELEITO
1,SP,62910,CAMPINAS,423,Prefeito,WILSON KELLER DE MATOS,WILSON MATOS,NOVO,Partido Novo,NOVO,1593,1593,NÃO ELEITO
1,SP,62910,CAMPINAS,380,Prefeito,WILSON KELLER DE MATOS,WILSON MATOS,NOVO,Partido Novo,NOVO,1264,1264,NÃO ELEITO
1,SP,62910,CAMPINAS,379,Prefeito,WILSON KELLER DE MATOS,WILSON MATOS,NOVO,Partido Novo,NOVO,1104,1104,NÃO ELEITO
1,SP,62910,CAMPINAS,274,Prefeito,WILSON KELLER DE MATOS,WILSON MATOS,NOVO,Partido Novo,NOVO,1476,1476,NÃO ELEITO
1,SP,62910,CAMPINAS,275,Prefeito,WILSON KELLER DE MATOS,WILSON MATOS,NOVO,Partido Novo,NOVO,1696,1696,NÃO ELEITO
1,PR,76392,JAPIRA,79,Prefeito,ALEKISSON MICHEL TOMAZI,ALEX TOMAZI,PSD,Partido Social Democrático,PSD,763,763,NÃO ELEITO
1,RS,87270,LAGOA VERMELHA,28,Prefeito,MARCELO COLOMBELLI MEZZOMO,MARCELO COLOMBELLI MEZZOMO,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS,300,300,NÃO ELEITO
1,RS,88382,ITAARA,135,Prefeito,CLEBERSON MENDES SILVA,RETIO,MDB,Movimento Democrático Brasileiro,MDB,212,212,NÃO ELEITO
1,BA,35912,IRARÁ,74,Prefeito,SUDIVALDO ALVES DE LIMA,SEU DIAS,PL,Partido Liberal,PL,88,88,NÃO ELEITO
1,PR,77950,QUATRO BARRAS,195,Prefeito,ANGELO ANDREATTA,LARA,MDB,Movimento Democrático Brasileiro,MDB,3604,3604,NÃO ELEITO
1,MG,40592,ANTÔNIO DIAS,97,Prefeito,GERALDO ROQUE DA SILVA,ROMARINHO,PSB,Partido Socialista Brasileiro,PSB,153,153,NÃO ELEITO
1,RN,16160,MAJOR SALES,42,Prefeito,FRANCISCO FLAUBERTO DA SILVA,FLAUBERTO SILVA,PODE,Podemos,PODE,84,84,NÃO ELEITO
1,SP,64254,FRANCA,291,Prefeito,JONAS MOREIRA DE CARVALHO,JONAS CARVALHO,MOBILIZA,Mobilização Nacional,MOBILIZA,80,80,NÃO ELEITO
1,SC,80390,BALNEÁRIO CAMBORIÚ,56,Prefeito,ANDRE FURLAN MEIRINHO,ANDRE MEIRINHO,PP,PROGRESSISTAS,PP,2759,2759,NÃO ELEITO
1,SC,80390,BALNEÁRIO CAMBORIÚ,103,Prefeito,ANDRE FURLAN MEIRINHO,ANDRE MEIRINHO,PP,PROGRESSISTAS,PP,335,335,NÃO ELEITO
1,SP,64254,FRANCA,46,Prefeito,JONAS MOREIRA DE CARVALHO,JONAS CARVALHO,MOBILIZA,Mobilização Nacional,MOBILIZA,61,61,NÃO ELEITO
1,RJ,58432,ITAPERUNA,107,Prefeito,RICARDO TINOCO NOVAES,KADU NOVAES,REPUBLICANOS,REPUBLICANOS,PDT / AGIR / PODE / REPUBLICANOS,4699,4699,NÃO ELEITO
1,MG,42102,GAMELEIRAS,180,Prefeito,ROGERIO TEIXEIRA DA ROCHA,ROGERIO ROCHA,PT,Partido dos Trabalhadores,PSB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),567,567,NÃO ELEITO
1,RS,89338,TORRES,85,Prefeito,NASSER MAHMUD SAMHAN,NASSER,PP,PROGRESSISTAS,REPUBLICANOS / PP / PODE / PL / PSD / Federação PSDB CIDADANIA(PSDB/CIDADANIA),8190,8190,NÃO ELEITO
1,MG,41106,NATALÂNDIA,329,Prefeito,UADIR PEDRO MARTINS DE MELO,SARGENTO UADIR,PSD,Partido Social Democrático,PL / UNIÃO / PSD,1272,1272,NÃO ELEITO
1,PR,79057,SERTANÓPOLIS,40,Prefeito,ALEOCIDIO BALZANELO,TIDE BALZANELO,PSD,Partido Social Democrático,REPUBLICANOS / PP / PSD,4050,4050,NÃO ELEITO
1,SP,61557,ARAÇATUBA,299,Prefeito,DEOCLECIANO BORELLA JÚNIOR,BORELLA,PSD,Partido Social Democrático,REPUBLICANOS / PODE / PRTB / UNIÃO / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PSD,13262,13262,NÃO ELEITO
1,SP,61557,ARAÇATUBA,11,Prefeito,DEOCLECIANO BORELLA JÚNIOR,BORELLA,PSD,Partido Social Democrático,REPUBLICANOS / PODE / PRTB / UNIÃO / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PSD,14023,14023,NÃO ELEITO
1,MA,7854,GONÇALVES DIAS,108,Prefeito,ROMEU ALVES VIEIRA,ROMEU PATIOBA,UNIÃO,União Brasil,UNIÃO / PSD / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),5614,5614,NÃO ELEITO
1,SE,31798,MARUIM,14,Prefeito,JEFERSON SANTOS DE SANTANA,JEFERSON SANTANA,UNIÃO,União Brasil,UNIÃO / PODE,1656,1656,NÃO ELEITO
1,SP,70793,SÃO CARLOS,121,Prefeito,NEWTON LIMA NETO,NEWTON LIMA,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE) / PSD / PSB / UNIÃO,28583,28583,NÃO ELEITO
1,SP,70793,SÃO CARLOS,410,Prefeito,NEWTON LIMA NETO,NEWTON LIMA,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE) / PSD / PSB / UNIÃO,22166,22166,NÃO ELEITO
1,PR,79073,SIQUEIRA CAMPOS,21,Prefeito,FERNANDO CESAR TEIXEIRA,FERNANDÃO,PSB,Partido Socialista Brasileiro,PSB / REPUBLICANOS / PODE / AVANTE,3209,3209,NÃO ELEITO
1,MS,90034,ÁGUA CLARA,23,Prefeito,HUMBERTO DE LIMA MARQUES,HUMBERTO,MDB,Movimento Democrático Brasileiro,REPUBLICANOS / MDB / PDT / PODE / DC,2464,2464,NÃO ELEITO
1,SP,71595,TACIBA,167,Prefeito,DAMIÃO FERREIRA,DAMIÃO FERREIRA,PODE,Podemos,PODE / PSB,101,101,NÃO ELEITO
1,MG,48577,MONTE AZUL,180,Prefeito,PAULO DIAS MOREIRA,DR PAULO,MDB,Movimento Democrático Brasileiro,MDB / PRD / UNIÃO / PSD / AVANTE / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),6766,6766,NÃO ELEITO
1,MG,43834,COROACI,212,Prefeito,DANILO JOSE VIEIRA DA SILVA,DR DANILO,MDB,Movimento Democrático Brasileiro,MDB / MOBILIZA / AVANTE,3022,3022,NÃO ELEITO
1,SP,62693,CABREÚVA,59,Prefeito,HENRIQUE MARTIN,HENRIQUE MARTIN,MDB,Movimento Democrático Brasileiro,PP / MDB / PMB / UNIÃO,9535,9535,NÃO ELEITO
1,GO,92835,CACHOEIRA DE GOIÁS,80,Prefeito,BELMIRO ALVES RODRIGUES,BELMIRO,MDB,Movimento Democrático Brasileiro,UNIÃO / SOLIDARIEDADE / PODE / AVANTE / AGIR / MDB,936,936,NÃO ELEITO
1,RS,86860,LAJEADO DO BUGRE,32,Prefeito,OLNEI LUIS PIETROBELLI,NEI,PDT,Partido Democrático Trabalhista,PDT / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),712,712,NÃO ELEITO
1,RS,88404,ESTRELA VELHA,154,Prefeito,CLAUDIO PUNTEL DOS SANTOS,CLAUDINHO,PDT,Partido Democrático Trabalhista,PP / PDT / PL,1142,1142,NÃO ELEITO
1,RO,566,URUPÁ,18,Prefeito,VALDEIR ELOY DA SILVA,VALDEIR ELOY,PV,Partido Verde,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PDT,1094,1094,NÃO ELEITO
1,MG,53031,SÃO THOMÉ DAS LETRAS,272,Prefeito,DERLI FRANCISCO DE CARVALHO,DERLI,PDT,Partido Democrático Trabalhista,PDT / Federação PSDB CIDADANIA(PSDB/CIDADANIA),1213,1213,NÃO ELEITO
1,RN,18333,SÃO BENTO DO TRAIRÍ,16,Prefeito,JOSÉ EDSON PEREIRA DE MEDEIROS,EDINHO,UNIÃO,União Brasil,PODE / UNIÃO,1731,1731,NÃO ELEITO
1,RS,89672,PALMARES DO SUL,156,Prefeito,ERNESTO ORTIZ ROMACHO,ERNESTO ORTIZ,CIDADANIA,Cidadania,PODE / Federação PSDB CIDADANIA(PSDB/CIDADANIA),1902,1902,NÃO ELEITO
